link,identifier,title,creator,dc_creator,publisher,date,issued,description,subject,price,extent,materialType,alternative,edition,volumeTitle,seriesTitle,volume,seriesCreator,publicationName
1130000796493797888,{'NIIBibID': ['BA41035961']},"[{'value': '地域に根ざす障害児学校づくりのあゆみ', 'transcription': 'チイキ ニ ネザス ショウガイジ ガッコウ ヅクリ ノ アユミ'}]","[{'name': '清水, 寛', 'transcription': 'シミズ, ヒロシ'}]",[{'name': '清水寛編 ; 埼玉大学教育史ゼミナール集団著'}],[{'name': '1988年度埼玉大学教育委員会障害児教育史演習報告書編集委員会'}],1989.3,1989,['1988年度埼玉大学「障害児教育史演習」報告書'],,,['26cm'],['図書'],,,,,,,
030449000,"{'JPNO': ['23410355'], 'TOHANMARCNO': ['34081275'], 'NDLBibID': ['030449000'], 'ISBN': ['978-4-86616-072-6']}","[{'value': '公認心理師の基礎と実践', 'transcription': 'コウニン シンリシ ノ キソ ト ジッセン'}]","[{'name': '野島, 一彦, 1947-', 'transcription': 'ノジマ, カズヒコ, 1947-'}, {'name': '繁桝, 算男, 1946-', 'transcription': 'シゲマス, カズオ, 1946-'}, {'name': '加藤, 隆弘, 1974-', 'transcription': 'カトウ, タカヒロ, 1974-'}, {'name': '神庭, 重信, 1954-', 'transcription': 'カンバ, シゲノブ, 1954-'}]","[{'name': '野島一彦, 繁桝算男 監修'}]","[{'name': '遠見書房', 'location': '三鷹'}]",2020.7,2020,['索引あり'],"{'NDLSH': ['精神医学'], 'NDLC': ['SB237', 'SC361'], 'NDC10': ['146.89']}",2800円,['276p ; 21cm'],['図書'],"[{'value': '精神疾患とその治療', 'transcription': 'セイシン シッカン ト ソノ チリョウ'}]",,,,['22'],,
34211100327463,,"[{'value': '広島の障害者福祉 : 障害者問題史とその実態', 'transcription': 'ヒロシマノシヨウガイシヤフクシ : ショウガイシャ\u3000モンダイ\u3000シ\u3000ト\u3000ソノ\u3000ジッタイ'}]","[{'name': '田代, 国次郎〔著〕', 'transcription': 'タシロ, クニジロウ'}]",[{'name': '田代国次郎〔著〕'}],"[{'name': '広島女子大学文学部田代研究室', 'location': '広島'}]",１９８２,1982,,{'NDC9': ['H36.0']},,['８１ｐ ; ２６ｃｍ'],,,,,"[{'value': '広島社会福祉資料\u3000Ｎｏ．４', 'transcription': 'ヒロシマ\u3000シャカイ\u3000フクシ\u3000シリョウ\u3000ＮＯ\u3000４'}]",['第１集'],,
1130000795940264064,{'NIIBibID': ['BN04602962']},"[{'value': '広島の障害者福祉 : 障害者問題史とその実態', 'transcription': 'ヒロシマ ノ ショウガイシャ フクシ : ショウガイシャ モンダイシ ト ソノ ジッタイ'}]","[{'name': '田代, 国次郎', 'transcription': 'タシロ, クニジロウ'}]",[{'name': '田代国次郎編集'}],[{'name': '広島女子大学文学部田代研究室'}],1982.3,1982,,{'NDC8': ['369.27']},,['26cm'],['図書'],,,,,,,
000003823452,"{'BRNO': ['88004777'], 'NDLBibID': ['000003823452']}","[{'value': '逆光の中の障害者たち 古代史から現代文学まで', 'transcription': 'ギャッコウ ノ ナカ ノ ショウガイシャタチ'}]","[{'name': '後藤, 安彦', 'transcription': 'ゴトウ, ヤスヒコ'}]",[{'name': '後藤安彦 著'}],"[{'name': '名古屋市鶴舞中央図書館点字文庫 ', 'description': '手製', 'location': '名古屋'}]",1988,1988,"['資料種別 : [点字資料]', '資料形態 : 点字資料 点字冊子', '原本: 千書房 1982']",{'NDC9': ['369.27']},,['5冊'],['図書'],,,,,,,
17111009710150579,,"[{'value': 'わが国における心身障害体育史研究の動向及び課題', 'transcription': 'ワガクニ ニ オケル シンシン ショウガイ タイイクシ ケンキュウ ノ ドウコウ オヨビ カダイ'}]","[{'name': '北野 与一', 'transcription': 'キタノ ヨイチ'}]",[{'name': '北野 与一 著'}],"[{'name': '日本特殊教育学会', 'location': '桜町(茨城県)'}]",,1989,['特殊教育学研究27(3)1989の抜刷'],{'NDC9': ['378']},,['p125〜128 ; 26cm'],['図書'],,,,,,,
11212301124,,"[{'value': '[障害テープ資料]終わりなき旅 : 「中国残留孤児」の歴史と現在', 'transcription': 'オワリ ナキ タビ : チュウゴク ザンリュウ コジ ノ レキシ ト ゲンザイ'}]","[{'name': '井出 孫六', 'transcription': 'イデ マゴロク'}]",[{'name': '井出 孫六 著'}],"[{'name': '浦和市立図書館', 'location': '浦和'}]",1988.9,1988,"['資料形態 : 録音資料 カセットテープ', '1988.9', '原本:東京 岩波書店 1986.1 ISBN4-00-000238-4']","{'value': ['中国残留孤児'], 'NDC9': ['916'], 'NDC8': ['916']}",非売品,['カセット7巻'],['録音図書（カセットテープ）'],,,,,,,
1130000798280891008,"{'NIIBibID': ['BB24477508'], 'ISBN': ['9784863714298']}","[{'value': '50年の歴史を振り返って', 'transcription': '50ネン ノ レキシ オ フリカエッテ'}]","[{'name': '全国情緒障害教育研究会', 'transcription': 'ゼンコク ジョウチョ ショウガイ キョウイク ケンキュウカイ'}]",[{'name': '全国情緒障害教育研究会編著'}],[{'name': 'ジアース教育新社'}],2017.7,2017,"['監修: 砥柄敬三, 中村雅子', '年表: p12-19', 'ISBN : 9784863714298（ngk）']","{'value': ['自閉症'], 'NDC9': ['378'], 'NDC8': ['378']}",,['26cm'],['図書'],,,,,,,
17111009710150528,,"[{'value': '日本における心身障害者体育の史的研究', 'transcription': 'ニホン ニ オケル シンシン ショウガイシャ タイイク ノ シテキ ケンキュウ'}]","[{'name': '北野 与一', 'transcription': 'キタノ ヨイチ'}]",[{'name': '北野 与一 著'}],"[{'name': '北陸大学', 'location': '金沢'}]",,1987,['北陸大学紀要1987第11号抜刷'],{'NDC9': ['378']},,['p195〜222(28p) ; 26cm'],['図書'],,,,,['第14報'],,
1130282272284790272,{'NIIBibID': ['BB0275024X']},"[{'value': '聴覚障害教師の嚆矢吉川金造先生 : 吉川金造先生偉業調査報告 : 日本の教育史上に異彩を放った: 聾者のための聾者による聾教育を百年も前に実践した日本初の聾教師 1871-1939', 'transcription': 'チョウカク ショウガイ キョウシ ノ コウシ ヨシカワ キンゾウ センセイ : ヨシカワ キンゾウ センセイ イギョウ チョウサ ホウコク : ニホン ノ キョウイクシジョウ ニ イサイ オ ハナッタ : ロウシャ ノ タメ ノ ロウシャ ニ ヨル ロウキョウイク オ ヒャクネン モ マエ ニ ジッセン シタ ニホンハツ ノ ロウキョウシ'}]",,,[{'name': '愛知県立豊橋聾学校創立百周年記念事業実行委員会'}],1998.7,1998,['吉川金造先生年譜・愛知県立豊橋聾学校100年の歩みと吉川金造先生:p151〜155 文献:p158'],"{'value': ['吉川, 金造', 'ろうあ教育'], 'NDC9': ['378.2'], 'NDC8': ['378.2']}",,['30cm'],['図書'],,,,,,,
14111105068853,,"[{'value': '逆光の中の障害者たち', 'transcription': 'ｷﾞｬｯｺｳ ﾉ ﾅｶ ﾉ ｼｮｳｶﾞｲｼｬﾀﾁ'}]","[{'name': '後藤安彦', 'transcription': 'ｺﾞﾄｳ, ﾔｽﾋｺ'}]",[{'name': '後藤安彦 著者'}],[{'name': '千書房'}],１９８２,1982,,{'value': ['障害者']},,['２７０ｐ ; １９ｃｍ'],,,,,"[{'value': '古代史から現代文学まで', 'transcription': 'ｺﾀﾞｲｼ ｶﾗ ｹﾞﾝﾀﾞｲ ﾌﾞﾝｶﾞｸ ﾏﾃﾞ'}]",,,
17111009710150632,,"[{'value': '日本における心身障害者体育の史的研究', 'transcription': 'ニホン ニ オケル シンシン ショウガイシャ タイイク ノ シテキ ケンキュウ'}]","[{'name': '北野 与一', 'transcription': 'キタノ ヨイチ'}]",[{'name': '北野 与一 著'}],"[{'name': '北陸大学', 'location': '金沢'}]",,1986,['北陸大学紀要第10号抜刷'],{'NDC9': ['378']},,['22p ; 26cm'],['図書'],,,,,['第12報'],,
11212301311,,"[{'value': '[障害テープ資料]昭和史の中の埼玉', 'transcription': 'ショウワシ ノ ナカ ノ サイタマ'}]","[{'name': '朝日新聞浦和支局', 'transcription': 'アサヒ シンブン ウラワ シキョク'}]",[{'name': '朝日新聞浦和支局 編'}],"[{'name': '浦和市立図書館', 'location': '浦和'}]",1983.12,1983,"['資料形態 : 録音資料 カセットテープ', '1983.12', '原本:浦和 朝日新聞浦和支局 1975']","{'value': ['埼玉県-歴史'], 'NDC9': ['213.4'], 'NDC8': ['213.4']}",非売品,['カセット2巻'],['録音図書（カセットテープ）'],,,,,,,
1130282270590632192,{'NIIBibID': ['BA40541167']},"[{'value': '障害者問題史研究の動向と課題 : 研究方法論の検討を中心に', 'transcription': 'ショウガイジ モンダイシ ケンキュウ ノ ドウコウ ト カダイ : ケンキュウ ホウホウロン ノ ケントウ ヲ チュウシン ニ'}]","[{'name': '障害児教育学研究会', 'transcription': 'ショウガイジ キョウイクガク ケンキュウカイ'}]",[{'name': '障害児教育学研究会[編]'}],[{'name': '精神薄弱問題史研究会'}],[1988],1988,['精神薄弱問題史研究会「障害者問題史研究紀要」第31号(1988年4月)抜刷'],,,['27cm'],['図書'],,,,,,,
1130000798270483456,{'NIIBibID': ['BN14217640']},"[{'value': '青森県障害児教育史年表', 'transcription': 'アオモリケン ショウガイジ キョウイクシ ネンピョウ'}]","[{'name': '青森県障害児教育史研究会', 'transcription': 'アオモリケン ショウガイジ キョウイクシ ケンキュウカイ'}]",,[{'name': '青森県障害児教育史研究会'}],1982.3,1982,['遡及'],,,['25cm'],['図書'],,,,,,,
1130282269654572288,"{'NIIBibID': ['BN04973512'], 'ISBN': ['4872361377', '4872361644', '4872362748']}","[{'value': '障害者教育福祉リハビリテーション目次総覧', 'transcription': 'ショウガイシャ キョウイク フクシ リハビリテーション モクジ ソウラン'}]","[{'name': '津曲, 裕次', 'transcription': 'ツマガリ, ユウジ'}]",,[{'name': '大空社'}],1990-1993,1990,"['子書誌あり', '監修: 津曲祐次', '[正]第1期揃価格: \\\\75000. 第2期揃価格: \\\\100000. 続 揃価格: 98000円', 'ISBN : 4872361377（ngk）', 'ISBN : 4872361644（ngk）', 'ISBN : 4872362748（ngk）']","{'value': ['障害者教育 -- 雑誌 -- 書目 -- 解題', '障害者教育 -- 雑誌'], 'NDC8': ['378.05', '378.031']}",,['22-27cm'],['図書'],,,,,"['第1期別巻', '第2期別巻', '続', '続 別巻']",,
1130282270770126720,"{'NIIBibID': ['BN06198154'], 'ISBN': ['4872361644']}","[{'value': '特殊教育 ; 精薄教育 ; 現場のための雑誌精薄教育 ; 現場のための精薄教育 ; 精神薄弱問題史研究紀要 ; 障害者問題史研究紀要 ; 精神薄弱児教育研究論文集 ; 発達教育 ; セガン研究 ; 療育研究ノート ; 自閉児教育研究 ; 精神薄弱者施設史研究 ; 発達障害研究 ; スペシャルオリンピック', 'transcription': 'トクシュ キョウイク ; セイハク キョウイク ; ゲンバ ノ タメ ノ ザッシ セイハク キョウイク ; ゲンバ ノ タメ ノ セイハク キョウイク ; セイシン ハクジャク モンダイシ ケンキュウ キヨウ ; ショウガイシャ モンダイシ ケンキュウ キヨウ ; セイシン ハクジャクジ キョウイク ケンキュウ ロンブンシュウ ; ハッタツ キョウイク ; セガン ケンキュウ ; リョウイク ケンキュウ ノート ; ジヘイジ キョウイク ケンキュウ ; セイシン ハクジャクシャ シセツシ ケンキュウ ; ハッタツ ショウガイ ケンキュウ ; スペシャル オリンピック'}]","[{'name': '津曲, 裕次', 'transcription': 'ツマガリ, ユウジ'}]",,[{'name': '大空社'}],1991.3,1991,"['監修: 津曲裕次', 'ISBN : 4872361644（ngk）']","{'value': ['障害者教育 -- 雑誌', '身体障害者 -- 雑誌', '障害者教育 -- 雑誌'], 'NDC8': ['378.05', '378.031']}",,['22cm'],['図書'],[{'value': '特殊教育 ; 精薄教育 ; 現場のための雑誌精薄教育 ; 現場のための精薄教育 ; 精神薄弱問題史研究紀要 ; 障害者問題史研究紀要 ; 精神薄弱児教育研究論文集 ; 発達教育 ; セガン研究 ; 療育研究ノート ; 自閉児教育研究 ; 精神薄弱者施設史研究 ; 発達障害研究 ; スペシャルオリンピック'}],,,,,,
17111009710150529,,"[{'value': '日本における心身障害者体育の史的研究', 'transcription': 'ニホン ニ オケル シンシン ショウガイシャ タイイク ノ シテキ ケンキュウ'}]","[{'name': '北野 与一', 'transcription': 'キタノ ヨイチ'}]",[{'name': '北野 与一 著'}],"[{'name': '北陸大学', 'location': '金沢'}]",,1985,['北陸大学紀要第9号抜刷1985'],{'NDC9': ['378']},,['24p ; 26cm'],['図書'],,,,,['第11報'],,
030051794,"{'JPNO': ['23301221'], 'TOHANMARCNO': ['33998617'], 'NDLBibID': ['030051794'], 'ISBN': ['978-4-7724-1732-7']}","[{'value': '狩野力八郎著作集', 'transcription': 'カノウ リキハチロウ チョサクシュウ'}]","[{'name': '狩野, 力八郎, 1945-2015', 'transcription': 'カノ, リキハチロウ, 1945-2015'}, {'name': '池田, 暁史', 'transcription': 'イケダ, アキフミ'}, {'name': '相田, 信男', 'transcription': 'アイダ, ノブオ'}, {'name': '藤山, 直樹, 1953-', 'transcription': 'フジヤマ, ナオキ, 1953-'}]","[{'name': '狩野力八郎 [著]'}, {'name': '池田暁史, 相田信男, 藤山直樹 編'}]","[{'name': '金剛出版', 'location': '東京'}]",2019.10,2019,['著作目録あり 索引あり'],"{'NDLSH': ['精神医学'], 'NDLC': ['SB35', 'SC361'], 'NDC10': ['146.1']}",5400円,['341p ; 22cm'],['図書'],"[{'value': '力動精神医学のすすめ', 'transcription': 'リキドウ セイシン イガク ノ ススメ'}]",,,,['2'],,
1130282270192984064,"{'NIIBibID': ['BN14008742'], 'ISBN': ['4250820017']}","[{'value': '発達保障思想の形成 : 障害児教育の史的探究', 'transcription': 'ハッタツ ホショウ シソウ ノ ケイセイ : ショウガイジ キョウイク ノ シテキ タンキュウ'}]","[{'name': '清水, 寛', 'transcription': 'シミズ, ヒロシ'}]",[{'name': '清水寛著'}],[{'name': '青木書店'}],"1981, 1985.4",1985,"['「付論」(p327-337)あり', 'ISBN : 4250820017（ngk）']","{'value': ['障害者教育'], 'NDLC': ['FG1'], 'NDC8': ['378']}",,['20cm'],['図書'],,['1版2刷'],,,,,
026521244,"{'JPNO': ['22612993'], 'TOHANMARCNO': ['33301798'], 'NDLBibID': ['026521244'], 'ISBN': ['978-4-284-30766-6']}","[{'value': '特別支援教育史・人物事典', 'transcription': 'トクベツ シエン キョウイクシ ジンブツ ジテン'}]","[{'name': '藤島, 岳, 1933-2005', 'transcription': 'フジシマ, タカシ, 1933-2005'}, {'name': '大井, 清吉, 1931-1998', 'transcription': 'オオイ, セイキチ, 1931-1998'}, {'name': '清水, 寛, 1936-', 'transcription': 'シミズ, ヒロシ, 1936-'}]","[{'name': '藤島岳, 大井清吉, 清水寛, 津曲裕次, 松矢勝宏, 北澤清司 編'}]","[{'name': '日本図書センター', 'location': '東京'}]",2015.6,2015,"['「人物でつづる障害者教育史 日本編」(日本文化科学社 1988年刊)の複製', '「人物でつづる障害者教育史 世界編」(日本文化科学社 1988年刊)の複製', '索引あり']","{'NDLSH': ['障害児教育--歴史'], 'NDLC': ['FG1'], 'NDC9': ['378.02']}",18000円,"['232,248p ; 22cm']",['図書'],,,,,,,
033136848,"{'JPNO': ['23914131'], 'TOHANMARCNO': ['34540780'], 'NDLBibID': ['033136848'], 'ISBN': ['978-4-7724-1975-8']}","[{'value': '精神療法面接における傾聴と共感', 'transcription': 'セイシン リョウホウ メンセツ ニ オケル ケイチョウ ト キョウカン'}]","[{'name': '木村, 宏之, 1968-', 'transcription': 'キムラ, ヒロユキ, 1968-'}]",[{'name': '木村宏之 著'}],"[{'name': '金剛出版', 'location': '東京'}]",2023.11,2023,"['表現種別 : テキスト', '機器種別 : 機器不用', 'キャリア種別 : 冊子', '文献あり']","{'NDLSH': ['精神医学', '面接法'], 'NDLC': ['SC361'], 'NDC10': ['493.72']}",3600円,['259p ; 22cm'],['図書'],,,,,,,
